Temps	V1	Fréquence	S_Amplitude
0.1849	0.166585065424442		
0.185	0.586892507970333		
0.1851	1.00166958943009		
0.1852	1.37773414328694		
0.1853	1.70955580845475		
0.1854	1.99713458493352		
0.1855	2.21281866729259		
0.1856	2.36766877770424		
0.1857	2.46721527725458		
0.1858	2.47827599942684		
0.1859	2.38979022204876		
0.186	2.24047047272325		
0.1861	2.0303167514503		
0.1862	1.74826833605766		
0.1863	1.42197703197598		
0.1864	1.05144283920527		
0.1865	0.647726479917765		
0.1866	0.221888676285744		
0.1867	-0.203949127346277		
0.1868	-0.629786930978298		
0.1869	-1.0335032902658		
0.187	-1.40403748303652		
0.1871	-1.72479842603207		
0.1872	-2.0068468414247		
0.1873	-2.21700056269765		
0.1874	-2.36632031202316		
0.1875	-2.46033645048738		
0.1876	-2.45480608940125		
0.1877	-2.36078995093703		
0.1878	-2.20593984052539		
0.1879	-1.99025575816631		
0.188	-1.70820734277368		
0.1881	-1.38744639977813		
0.1882	-1.01691220700741		
0.1883	-0.624256569892168		
0.1884	-0.209479488432407		
0.1885	0.205297593027353		
0.1886	0.620074674487114		
0.1887	1.02379103377461		
0.1888	1.37773414328694		
0.1889	1.70402544736862		
0.189	1.98607386276126		
0.1891	2.20175794512033		
0.1892	2.35660805553198		
0.1893	2.46168491616845		
0.1894	2.47827599942684		
0.1895	2.41744202747941		
0.1896	2.28471336141229		
0.1897	2.09668108448386		
0.1898	1.83675411343575		
0.1899	1.53258425369859		
0.19	1.18970186635852		
0.1901	0.813637312501669		
0.1902	0.409920953214169		
0.1903	-0.0103864893317223		
0.1904	-0.419633209705353		
0.1905	-0.823349568992853		
0.1906	-1.1994141228497		
0.1907	-1.53676614910364		
0.1908	-1.83540564775467		
0.1909	-2.08427189663053		
0.191	-2.26124345138669		
0.1911	-2.39397211745381		
0.1912	-2.46586681157351		
0.1913	-2.44374536722898		
0.1914	-2.33866850659251		
0.1915	-2.189348757267		
0.1916	-1.97919503599405		
0.1917	-1.70267698168755		
0.1918	-1.39850712195039		
0.1919	-1.05562473461032		
0.192	-0.679560180753469		
0.1921	-0.281374182552099		
0.1922	0.116811815649271		
0.1923	0.514997813850641		
0.1924	0.902123089879751		
0.1925	1.26159656047821		
0.1926	1.57682714238763		
0.1927	1.8644059188664		
0.1928	2.10774180665612		
0.1929	2.27918300032616		
0.193	2.40638130530715		
0.1931	2.47827599942684		
0.1932	2.47274563834071		
0.1933	2.38425986096263		
0.1934	2.24600083380938		
0.1935	2.05796855688095		
0.1936	1.80910230800509		
0.1937	1.52152353152633		
0.1938	1.20076258853078		
0.1939	0.84128911793232		
0.194	0.45416384190321		
0.1941	0.0670385658740997		
0.1942	-0.32561707124114		
0.1943	-0.70721198618412		
0.1944	-1.07221581786871		
0.1945	-1.40403748303652		
0.1946	-1.69714662060142		
0.1947	-1.95707359164953		
0.1948	-2.16722731292248		
0.1949	-2.31654706224799		
0.195	-2.42162392288446		
0.1951	-2.46586681157351		
0.1952	-2.42715428397059		
0.1953	-2.32207742333412		
0.1954	-2.17828803509474		
0.1955	-1.97366467490792		
0.1956	-1.71926806494594		
0.1957	-1.43168928846717		
0.1958	-1.11645870655775		
0.1959	-0.768045958131552		
0.196	-0.403042126446962		
0.1961	-0.0269775725901127		
0.1962	0.343556620180607		
0.1963	0.708560451865196		
0.1964	1.06250356137753		
0.1965	1.38326450437307		
0.1966	1.67084328085184		
0.1967	1.93077025189996		
0.1968	2.1409239731729		
0.1969	2.29577408358455		
0.197	2.41744202747941		
0.1971	2.47827599942684		
0.1972	2.47827599942684		
0.1973	2.40638130530715		
0.1974	2.28471336141229		
0.1975	2.12986325100064		
0.1976	1.91417916864157		
0.1977	1.65425219759345		
0.1978	1.36667342111468		
0.1979	1.0569732002914		
0.198	0.714090812951326		
0.1981	0.354617342352867		
0.1982	-0.00485612824559212		
0.1983	-0.364329598844051		
0.1984	-0.71827270835638		
0.1985	-1.05562473461032		
0.1986	-1.36532495543361		
0.1987	-1.64184300974011		
0.1988	-1.89070925861597		
0.1989	-2.10086297988892		
0.199	-2.25571309030056		
0.1991	-2.37738103419542		
0.1992	-2.44927572831511		
0.1993	-2.46033645048738		
0.1994	-2.4105632007122		
0.1995	-2.2999559789896		
0.1996	-2.16722731292248		
0.1997	-1.97919503599405		
0.1998	-1.74691987037659		
0.1999	-1.4925232604146		
